set_vel,odometry_vel
0,0
0,0
0,0
0,0
3.07617,3.9846
3.00586,3.74818
3.02588,2.8354
3.00684,4.61218
3.03369,3.66638
3.02734,2.90317
3.02979,4.39215
3.0415,3.92591
3.04199,3.47386
3.00977,3.63644
3.03613,3.93077
3.02832,3.88203
3.04395,3.02134
3.05176,4.59665
3.05762,4.02089
3.03809,3.10001
3.04053,4.75262
3.03467,4.0749
3.03613,3.28541
3.04785,4.38571
3.04883,4.18945
3.04248,3.47575
3.05176,4.13187
3.04395,4.18332
