set_vel,odometry_vel
0,0
0,0
0,0
0,0
2.02441,3.32024
1.9834,3.16747
1.98096,2.38105
2.00586,2.67353
2.00732,2.1729
1.99707,3.17692
1.99756,3.177
1.99561,2.28948
1.97705,2.77149
1.98193,1.77545
2.01855,3.05579
1.99854,3.07659
2.00635,2.25635
1.99951,2.89157
1.99756,1.63836
1.9707,2.6846
1.97949,2.98982
1.99121,2.5825
2.02246,2.48922
1.99561,2.3479
2.00195,2.00229
2.03662,3.01383
2.03857,2.97283
